id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
653	Phosphorylcholine	HMDB0001565	Normal	Diagnostic	0.027 +/- 0.005 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
654	Phenylglyoxylic acid	HMDB0001587	Normal	Exposure	0.979 (0.899-1.0724) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
654	Phenylglyoxylic acid	HMDB0001587	Smoking	Safety	2.0249 (1.818-2.258) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
655	D-Xylulose	HMDB0001644	Pentosuria	Diagnostic	1332.2 (444.1-2220.3) umol/mmol creatinine	Children	Both	Urine	PENTOSURIA IN CHILDRENWITH LABORATORY DATA ON FOUR CASES. Am J Dis Child. 1930;40(6):1193–1207. doi:10.1001/archpedi.1930.01940060033003
655	D-Xylulose	HMDB0001644	Normal	Diagnostic	11.0 (0-11.0) umol/mmol creatinine	Children	Both	Urine	Verhoeven, N. M., Huck, J. H., Roos, B., Struys, E. A., Salomons, G. S., Douwes, A. C., van der Knaap, M. S. & Jakobs, C. Transaldolase deficiency: liver cirrhosis associated with a new inborn error in the pentose phosphate pathway. Am J Hum Genet 68, 1086-1092 (2001).
655	D-Xylulose	HMDB0001644	Ribose 5 Phosphate Isomerase Deficiency	Diagnostic	45.5 (39.0-52.0) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
655	D-Xylulose	HMDB0001644	Normal	Diagnostic	2.5 (0-5.0) umol/mmol creatinine	Adolescent:13-18 yrs old	Both	Urine	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
655	D-Xylulose	HMDB0001644	Ribose 5 Phosphate Isomerase Deficiency	Diagnostic	127.0 (88.0-166.0) uM	Adolescent:13-18 yrs old	Both	Cerebrospinal Fluid (CSF)	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
655	D-Xylulose	HMDB0001644	Normal	Diagnostic	2.5 (0-5.0) uM	Adolescent:13-18 yrs old	Both	Cerebrospinal Fluid (CSF)	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
655	D-Xylulose	HMDB0001644	Ribose 5 Phosphate Isomerase Deficiency	Diagnostic	7.5 (5.0-10.0) uM	Adolescent:13-18 yrs old	Both	Blood	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
655	D-Xylulose	HMDB0001644	Normal	Diagnostic	2.5 (0-5.0) uM	Adolescent:13-18 yrs old	Both	Blood	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
657	Acetone	HMDB0001659	Ulcerative Colitis	Diagnostic	0.0021 (0.0014-0.0042) nmol/g wet feces	Unknown	Unknown	Feces	Pubmed_ID: 23867873
657	Acetone	HMDB0001659	Normal	Diagnostic	168563.2 (0-337126.4) nmol/g wet feces	Children	Unknown	Feces	Pubmed_ID: 21970810
657	Acetone	HMDB0001659	Irritable Bowel Syndrome	Diagnostic	0.0012 (0.00062-0.0026) nmol/g wet feces	Unknown	Unknown	Feces	Pubmed_ID: 23867873
657	Acetone	HMDB0001659	Crohn's Disease	Diagnostic	0.0014 (0.00065-0.0044) nmol/g wet feces	Unknown	Unknown	Feces	Pubmed_ID: 23867873
657	Acetone	HMDB0001659	Hepatic Encephalopathy	Diagnostic	2700.0 (2675.9-2724.1) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Goldberg, E. M., Blendis, L. M. & Sandler, S. A gas chromatographic--mass spectrometric study of profiles of volatile metabolites in hepatic encephalopathy. J Chromatogr 226, 291-299 (1981).
657	Acetone	HMDB0001659	Normal	Diagnostic	67.1 (43.0-91.2) uM	Adult	Both	Cerebrospinal Fluid (CSF)	Subramanian, A., Gupta, A., Saxena, S., Gupta, A., Kumar, R., Nigam, A., Kumar, R., Mandal, S. K. & Roy, R. Proton MR CSF analysis and a new software as predictors for the differentiation of meningitis in children. NMR Biomed 18, 213-225 (2005).
657	Acetone	HMDB0001659	Pregnancy	Diagnostic	17.2 (0-84.7) uM	Adult	Female	Blood	Pubmed_ID: 22494326
657	Acetone	HMDB0001659	Normal	Diagnostic	106.0 (35.0-170.0) uM	Adult	Both	Blood	Brega, A., Villa, P., Quadrini, G., Quadri, A. & Lucarelli, C. High-performance liquid chromatographic determination of acetone in blood and urine in the clinical diagnostic laboratory. J Chromatogr 553, 249-254 (1991).
657	Acetone	HMDB0001659	Normal	Diagnostic	10 mg/dL	All	Both	Blood	Mayo Clinic Test Catalog
657	Acetone	HMDB0001659	Normal	Diagnostic	0.281 (N/A-N/A) uM	Adult (>18 years old)	Both	Cellular Cytoplasm	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
658	m-Coumaric acid	HMDB0001713	Normal	Diagnostic	0.046 +/- 0.019 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
658	m-Coumaric acid	HMDB0001713	Apple Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Peach Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Berries Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Grapefruit Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Grapefruit Juice Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Orange Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Orange Juice Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Citrus Fruits Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Fruits Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Fruit Juices Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Vegetables Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Onion Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Chocolate Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Black Tea Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Herbal Tea Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Wine Consumption	Monitoring	5.4 umol/day	Adult: >=18 yrs old	Both	24 Hour Urine	NA
658	m-Coumaric acid	HMDB0001713	Coffee Consumption	Monitoring	2.6 (0.2-5.0) uM	Adult:20-32 yrs old	Both	Urine	Pubmed_ID: 29997698
660	Progesterone	HMDB0001830	Pregnancy	Diagnostic	0.26 (0.054-0.46) uM	Adult	Female	Blood	The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.
660	Progesterone	HMDB0001830	Normal	Diagnostic	0.049 (0.0080-0.089) uM	Adult	Female	Blood	The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.
660	Progesterone	HMDB0001830	Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis	Diagnostic	0.065 (0.011-0.12) uM	Infant: 1 wk-2 yrs old	Both	Blood	Pubmed_ID: 16439592
660	Progesterone	HMDB0001830	Normal	Diagnostic	0.0042 (0.11-) uM	Infant: 1 wk-2 yrs old	Both	Blood	CALIPER Paediatric Reference Intervals
660	Progesterone	HMDB0001830	Normal	Diagnostic	2.1 (0-4.2) nmol/L	Infant: 4 days-< 1 yr old	Female	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	0.55 (0-1.1) nmol/L	Children: 1-< 10 yrs old	Female	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	1.55 (0.4-2.7) nmol/L	Children/Adolescent: 10-< 15 yrs old	Female	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	16.63 (0.64-32.62) nmol/L	Adolescent: 15-< 19 yrs old	Female	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	1.05 (0-2.1) nmol/L	Infant: 30 days-< 1 yr old	Male	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	0.55 (0-1.1) nmol/L	Children: 1-< 10 yrs old	Male	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	1.55 (0.4-2.7) nmol/L	Children/Adolescent: 10-< 15 yrs old	Male	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	1.15 (0.5-1.8) nmol/L	Adolescent: 15-< 19 yrs old	Male	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
660	Progesterone	HMDB0001830	Normal	Diagnostic	<1.3 (N/A-1.3) ng/mL	Infant: 4 days-<12 mos	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	<0.35 (N/A-0.35) ng/mL	Children: 12 mo-9 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	<0.89 (N/A-0.89) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	<12 (N/A-12) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	12.4 (1.8-23) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	<0.2 (N/A-0.2) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	27.5 (11-44) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	54 (25-83) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	136 (58-214) ng/mL	Adult: >=18 yrs	Female	Serum	Mayo Clinic Test Catalog
660	Progesterone	HMDB0001830	Normal	Diagnostic	13.11 +/- 9.45 (N/A-N/A) uM	Adult (>18 years old)	Both	Saliva	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
661	Guanidine	HMDB0001842	Chronic Renal Failure	Diagnostic	3.1 (2.0-4.2) uM	Adult	Both	Blood	Kikuchi, T., Orita, Y., Ando, A., Mikami, H., Fujii, M., Okada, A. & Abe, H. Liquid-chromatographic determination of guanidino compounds in plasma and erythrocyte of normal persons and uremic patients. Clin Chem 27, 1899-1902 (1981).
661	Guanidine	HMDB0001842	Normal	Diagnostic	0.13 (0.060-0.20) uM	Adult	Both	Blood	Marescau, B., De Deyn, P. P., Holvoet, J., Possemiers, I., Nagels, G., Saxena, V. & Mahler, C. Guanidino compounds in serum and urine of cirrhotic patients. Metabolism 44, 584-588 (1995).
661	Guanidine	HMDB0001842	Cirrhosis	Diagnostic	0.40 (0.060-0.35) uM	Adult	Both	Blood	Marescau, B., De Deyn, P. P., Holvoet, J., Possemiers, I., Nagels, G., Saxena, V. & Mahler, C. Guanidino compounds in serum and urine of cirrhotic patients. Metabolism 44, 584-588 (1995).
661	Guanidine	HMDB0001842	Uremia	Diagnostic	2.9 (1.5-4.4) uM	Adult	Both	Blood	Pubmed_ID: 12675874
661	Guanidine	HMDB0001842	Normal	Diagnostic	117.0 +/- 65.0 (N/A-N/A) uM	Adult (>18 years old)	Both	Cerebrospinal Fluid (CSF)	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
662	Methylsuccinic acid	HMDB0001844	Refsum Disease	Diagnostic	1.9 (1.3-2.5) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Greter, J., Lindstedt, S. & Steen, G. 2,6-Dimethyloctanedioic acid--a metabolite of phytanic acid in Refsum's disease. Clin Chem 29, 434-437 (1983).
662	Methylsuccinic acid	HMDB0001844	Normal	Diagnostic	4.7 (1.1-6.2) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
662	Methylsuccinic acid	HMDB0001844	Ethylmalonic Encephalopathy	Diagnostic	7.2 umol/mmol creatinine	Children: 2-17 yrs old	Male	Urine	Pubmed_ID: 16828325
662	Methylsuccinic acid	HMDB0001844	Normal	Diagnostic	2.0 umol/mmol creatinine	Children: 2-17 yrs old	Male	Urine	Pubmed_ID: 16828325
662	Methylsuccinic acid	HMDB0001844	Isovaleric Acidemia	Diagnostic	33.9 (5.2-62.5) umol/mmol creatinine	Infant	Unknown	Urine	Pubmed_ID: 19343532
662	Methylsuccinic acid	HMDB0001844	Normal	Diagnostic	4.8 (0-33.4) umol/mmol creatinine	Infant	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
662	Methylsuccinic acid	HMDB0001844	Normal	Diagnostic	0.3 nmol/mL	All	Both	Blood	Mayo Clinic Test Catalog
662	Methylsuccinic acid	HMDB0001844	Normal	Diagnostic	0-3.4 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
664	Caffeine	HMDB0001847	Asthma	Diagnostic	0.50 (0-1.4) umol/mmol creatinine	Adult	Both	Urine	Zydron, M., Baranowski, J. & Baranowska, I. Separation, pre-concentration, and HPLC analysis of methylxanthines in urine samples. J Sep Sci 27, 1166-1172 (2004).
664	Caffeine	HMDB0001847	Normal	Diagnostic	1.2 (0.52-1.9) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
664	Caffeine	HMDB0001847	Normal	Diagnostic	0.0025 +/- 0.0005 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
664	Caffeine	HMDB0001847	Coffee Consumption	Monitoring	45.1 (32.6-59.8) Mean percentile of metabolite distribution by level of coffee intake2	Adult/Elderly:55-74 yrs old	Both	Serum	Pubmed_ID: 29997698
666	L-Arabitol	HMDB0001851	Ribose 5 Phosphate Isomerase Deficiency	Diagnostic	1.3e+03 (1.0e+03-1.6e+03) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
666	L-Arabitol	HMDB0001851	Normal	Diagnostic	31.8 (10.2-64.3) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 24023812
666	L-Arabitol	HMDB0001851	Ribose 5 Phosphate Isomerase Deficiency	Diagnostic	110.0 (32.0-198.0) uM	Adult: >=18 yrs old	Both	Blood	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
666	L-Arabitol	HMDB0001851	Normal	Diagnostic	2.0 (0-5.0) uM	Adult	Both	Blood	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).
666	L-Arabitol	HMDB0001851	Uremia	Diagnostic	98.7 (39.5-157.9) uM	Adult	Both	Blood	Pubmed_ID: 12675874
666	L-Arabitol	HMDB0001851	Transaldolase Deficiency	Diagnostic	>140 (140-N/A) mmol/mol creatinine	Infant: <=11 mo	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Transaldolase Deficiency	Diagnostic	>149 (149-N/A) mmol/mol creatinine	Children: 1-3 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Transaldolase Deficiency	Diagnostic	>97 (97-N/A) mmol/mol creatinine	Children: 4-17 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Transaldolase Deficiency	Diagnostic	>51 (51-N/A) mmol/mol creatinine	Adult: >=18 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Ribose-5-Phosphate Isomerase Deficiency	Diagnostic	>140 (140-N/A) mmol/mol creatinine	Infant: <=11 mo	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Ribose-5-Phosphate Isomerase Deficiency	Diagnostic	>149 (149-N/A) mmol/mol creatinine	Children: 1-3 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Ribose-5-Phosphate Isomerase Deficiency	Diagnostic	>97 (97-N/A) mmol/mol creatinine	Children: 4-17 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Ribose-5-Phosphate Isomerase Deficiency	Diagnostic	>51 (51-N/A) mmol/mol creatinine	Adult: >=18 yrs	Both	Urine	Mayo Clinic Test Catalog
666	L-Arabitol	HMDB0001851	Normal	Diagnostic	0 - 0.1 (N/A-N/A) uM	Adult (>18 years old)	Both	Cerebrospinal Fluid (CSF)	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
670	Protocatechuic acid	HMDB0001856	Normal	Diagnostic	8.04 +/- 0.4 (N/A-N/A) uM	Adult (>18 years old)	Both	Saliva	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
